id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,rating
e20201145,Male,Loyal Customer,24,Business travel,Business,2536,1,3,5,3,1,1,1,1,2,3,3,4,3,1,10,22,neutral or dissatisfied,3
e20201146,Female,Loyal Customer,55,Business travel,Business,1682,4,4,4,4,3,4,4,3,3,4,5,4,3,3,0,0,satisfied,9
e20201147,Female,Loyal Customer,26,Personal Travel,Eco,2475,4,1,3,3,1,3,1,1,2,5,3,2,4,1,16,15,neutral or dissatisfied,4
e20201148,Male,Loyal Customer,27,Business travel,Business,2378,3,3,3,3,4,4,4,4,1,5,5,4,1,4,0,0,satisfied,4
e20201149,Female,Loyal Customer,42,Business travel,Business,3529,2,2,2,2,3,5,2,4,4,4,4,5,4,4,0,11,satisfied,5
e20201150,Female,Loyal Customer,46,Business travel,Business,2414,3,3,2,3,2,5,5,3,3,3,3,3,3,4,42,30,satisfied,9
e20201151,Male,Loyal Customer,44,Business travel,Business,316,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0,satisfied,3
e20201152,Male,Loyal Customer,63,Personal Travel,Eco,471,3,4,3,1,3,3,5,3,5,4,4,5,4,3,126,123,neutral or dissatisfied,5
e20201153,Female,Loyal Customer,56,Business travel,Business,2221,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,7,satisfied,8
e20201154,Female,Loyal Customer,42,Personal Travel,Eco,694,2,5,2,2,4,4,4,1,1,2,1,4,1,5,27,0,neutral or dissatisfied,1
e20201155,Female,Loyal Customer,31,Business travel,Business,2908,2,2,2,2,4,4,4,4,4,3,5,4,5,4,0,0,satisfied,4
e20201156,Female,Loyal Customer,58,Business travel,Eco,1773,2,3,3,3,5,3,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied,5
e20201157,Male,Loyal Customer,42,Business travel,Eco,446,2,2,2,2,2,2,2,2,3,3,4,2,3,2,174,165,neutral or dissatisfied,4
e20201158,Male,Loyal Customer,26,Personal Travel,Eco,349,3,3,3,3,1,3,1,1,1,1,3,3,3,1,0,0,neutral or dissatisfied,4
e20201159,Male,disloyal Customer,18,Business travel,Eco,919,2,2,2,3,4,2,4,4,5,4,4,4,4,4,0,0,neutral or dissatisfied,2
e20201160,Female,disloyal Customer,22,Business travel,Eco,1389,2,2,2,4,5,2,5,5,3,5,5,4,5,5,0,0,neutral or dissatisfied,1
e20201161,Male,Loyal Customer,40,Business travel,Business,2874,2,2,2,2,5,1,5,4,4,4,4,3,4,2,0,11,satisfied,2
e20201162,Female,Loyal Customer,62,Personal Travel,Eco,632,4,4,4,2,2,4,5,2,2,4,2,3,2,4,0,0,neutral or dissatisfied,1
e20201163,Female,Loyal Customer,59,Business travel,Business,3553,2,2,2,2,5,2,2,3,3,4,3,5,3,2,18,29,satisfied,6
e20201164,Male,Loyal Customer,48,Business travel,Business,3020,5,5,5,5,5,3,1,5,5,5,5,3,5,1,54,41,satisfied,3
e20201165,Male,disloyal Customer,26,Business travel,Business,719,5,5,5,2,4,5,2,4,4,4,5,5,4,4,0,56,satisfied,9
e20201166,Male,Loyal Customer,43,Business travel,Business,3221,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,39,satisfied,6
e20201167,Female,Loyal Customer,30,Personal Travel,Eco Plus,108,3,4,3,3,4,3,1,4,5,3,5,3,4,4,0,39,neutral or dissatisfied,7
e20201168,Female,Loyal Customer,31,Business travel,Business,1549,2,2,2,2,4,4,4,4,5,2,5,3,2,4,0,0,satisfied,2
e20201169,Male,Loyal Customer,63,Business travel,Business,371,3,3,3,3,3,3,3,1,4,3,3,3,1,3,137,165,neutral or dissatisfied,2
e20201170,Female,Loyal Customer,31,Business travel,Business,3331,1,1,1,1,5,5,5,5,4,1,2,2,5,5,0,0,satisfied,7
e20201171,Male,disloyal Customer,30,Business travel,Eco,759,1,1,1,1,4,1,4,4,5,2,4,2,1,4,0,0,neutral or dissatisfied,5
e20201172,Female,disloyal Customer,19,Business travel,Eco,950,2,2,2,4,2,2,2,2,5,5,4,2,5,2,0,0,neutral or dissatisfied,2
e20201173,Female,Loyal Customer,44,Personal Travel,Eco,501,4,2,4,4,4,4,4,2,2,4,2,2,2,4,0,0,neutral or dissatisfied,6
e20201174,Female,Loyal Customer,63,Business travel,Eco,224,3,2,2,2,1,1,2,3,3,3,3,4,3,4,5,6,satisfied,4
e20201175,Male,disloyal Customer,26,Business travel,Business,235,1,0,1,2,5,1,5,5,4,2,5,3,5,5,0,5,neutral or dissatisfied,2
e20201176,Male,Loyal Customer,33,Business travel,Business,1819,3,2,2,2,3,3,3,3,3,4,2,1,1,3,0,0,neutral or dissatisfied,2
e20201177,Male,Loyal Customer,44,Business travel,Eco,692,5,2,2,2,5,5,5,5,4,2,2,2,3,5,0,0,satisfied,5
e20201178,Female,Loyal Customer,37,Personal Travel,Eco,948,2,1,2,3,5,2,5,5,2,4,3,3,3,5,0,0,neutral or dissatisfied,4
e20201179,Female,Loyal Customer,40,Personal Travel,Eco,480,1,4,1,3,3,1,2,3,5,2,1,5,1,3,5,0,neutral or dissatisfied,6
e20201180,Male,Loyal Customer,17,Business travel,Business,271,0,0,0,4,3,3,3,3,5,5,4,1,2,3,11,0,satisfied,5
e20201181,Male,Loyal Customer,40,Business travel,Business,991,4,2,2,2,4,2,2,4,4,3,4,1,4,2,22,27,neutral or dissatisfied,5
e20201182,Female,Loyal Customer,30,Business travel,Eco Plus,402,3,1,1,1,3,3,3,3,4,2,3,1,3,3,0,6,neutral or dissatisfied,9
e20201183,Female,Loyal Customer,13,Personal Travel,Eco,2762,4,4,4,4,4,4,4,2,4,4,4,4,3,4,3,0,satisfied,3
e20201184,Female,Loyal Customer,53,Personal Travel,Eco,448,2,4,2,2,5,4,5,1,1,2,1,4,1,3,0,0,neutral or dissatisfied,1
e20201185,Female,Loyal Customer,46,Personal Travel,Eco,2173,4,4,4,3,2,4,4,2,2,4,2,4,2,5,12,0,neutral or dissatisfied,4
e20201186,Female,Loyal Customer,46,Business travel,Business,255,0,0,0,3,4,4,5,3,3,2,2,5,3,4,0,0,satisfied,2
e20201187,Female,Loyal Customer,40,Business travel,Business,3857,4,4,4,4,5,4,5,5,5,5,5,5,5,4,6,0,satisfied,2
e20201188,Male,Loyal Customer,34,Business travel,Business,1565,3,5,1,1,5,3,3,3,3,3,3,2,3,3,3,1,neutral or dissatisfied,7
e20201189,Female,Loyal Customer,41,Business travel,Eco,956,4,2,2,2,5,4,5,5,4,1,2,1,1,5,29,94,satisfied,1
e20201190,Female,Loyal Customer,69,Personal Travel,Eco,177,4,5,4,3,4,4,5,2,2,4,2,3,2,5,0,0,neutral or dissatisfied,7
e20201191,Female,disloyal Customer,65,Business travel,Eco,328,4,3,4,3,4,4,4,4,2,1,5,2,4,4,0,0,satisfied,5
e20201192,Female,Loyal Customer,22,Personal Travel,Eco,1390,1,4,2,2,1,2,1,1,4,2,1,3,5,1,0,0,neutral or dissatisfied,1
e20201193,Male,Loyal Customer,43,Personal Travel,Business,2521,5,2,5,2,5,1,1,3,4,1,3,1,1,1,60,51,satisfied,8
e20201194,Female,Loyal Customer,40,Business travel,Business,2708,3,3,3,3,4,5,5,5,5,5,5,4,5,4,5,0,satisfied,6
e20201195,Female,Loyal Customer,49,Business travel,Eco,160,4,1,1,1,4,4,2,3,3,4,3,2,3,2,0,0,satisfied,8
e20201196,Male,Loyal Customer,23,Personal Travel,Eco,533,2,5,2,3,5,2,5,5,4,5,5,5,5,5,0,0,neutral or dissatisfied,1
e20201197,Female,Loyal Customer,17,Business travel,Business,844,4,4,4,4,5,5,5,5,4,2,3,5,4,5,103,83,satisfied,4
e20201198,Male,Loyal Customer,42,Business travel,Business,1807,4,4,4,4,4,4,4,5,5,5,5,3,5,5,53,20,satisfied,3
e20201199,Male,Loyal Customer,10,Business travel,Business,641,3,4,4,4,3,2,3,3,2,2,4,1,4,3,0,6,neutral or dissatisfied,7
e20201200,Female,Loyal Customer,37,Business travel,Business,1966,5,1,5,5,1,3,5,4,4,4,4,1,4,1,0,0,satisfied,7
e20201201,Female,disloyal Customer,15,Business travel,Eco,448,2,4,2,4,2,2,2,2,2,1,5,5,5,2,1,0,neutral or dissatisfied,7
e20201202,Male,Loyal Customer,47,Personal Travel,Eco,1874,4,2,4,4,5,4,5,5,4,3,3,3,3,5,11,39,neutral or dissatisfied,6
e20201203,Female,Loyal Customer,27,Personal Travel,Eco,2036,2,4,2,1,3,2,3,3,5,5,5,5,4,3,0,0,neutral or dissatisfied,2
e20201204,Male,Loyal Customer,33,Business travel,Eco,483,4,4,4,4,4,4,4,4,3,1,3,4,5,4,313,336,satisfied,1
e20201205,Female,disloyal Customer,27,Business travel,Eco,1076,1,1,1,2,2,1,2,2,3,3,3,3,3,2,44,44,neutral or dissatisfied,9
e20201206,Female,disloyal Customer,24,Business travel,Eco,532,2,0,2,4,3,2,4,3,4,2,5,4,4,3,0,0,neutral or dissatisfied,1
e20201207,Female,Loyal Customer,44,Business travel,Business,337,0,0,0,2,3,4,4,5,5,5,5,4,5,3,0,0,satisfied,5
e20201208,Male,disloyal Customer,43,Business travel,Business,2454,2,2,2,1,1,2,1,1,3,5,5,4,5,1,19,0,neutral or dissatisfied,4
e20201209,Male,Loyal Customer,58,Business travel,Business,3697,4,4,4,4,2,4,5,5,5,5,5,3,5,5,5,0,satisfied,7
e20201210,Male,Loyal Customer,33,Business travel,Business,337,1,1,1,1,5,5,5,5,2,3,1,5,1,5,0,0,satisfied,9
e20201211,Female,disloyal Customer,37,Business travel,Eco,1036,4,4,4,3,1,4,1,1,1,4,5,5,4,1,5,17,neutral or dissatisfied,8
e20201212,Female,Loyal Customer,39,Business travel,Eco Plus,1721,4,4,4,4,4,4,4,4,4,3,3,2,1,4,0,0,satisfied,3
e20201213,Male,Loyal Customer,59,Business travel,Eco,1174,5,1,1,1,4,5,4,4,5,5,3,5,3,4,0,14,satisfied,7
e20201214,Female,Loyal Customer,51,Business travel,Business,3324,4,4,4,4,3,4,5,4,4,4,4,3,4,3,23,17,satisfied,8
e20201215,Male,Loyal Customer,55,Personal Travel,Eco,628,3,5,3,2,3,3,3,3,5,2,2,1,1,3,0,0,neutral or dissatisfied,8
e20201216,Female,Loyal Customer,39,Business travel,Business,1123,5,5,5,5,5,4,5,5,5,5,5,4,5,5,0,0,satisfied,3
e20201217,Female,Loyal Customer,9,Personal Travel,Eco,687,2,5,2,3,5,2,5,5,4,5,4,4,5,5,0,0,neutral or dissatisfied,4
e20201218,Male,Loyal Customer,16,Personal Travel,Eco,1514,3,4,3,4,4,3,4,4,2,3,4,1,4,4,7,0,neutral or dissatisfied,2
e20201219,Female,Loyal Customer,20,Personal Travel,Eco,926,3,5,3,4,3,1,1,5,4,5,5,1,5,1,136,124,neutral or dissatisfied,1
e20201220,Male,Loyal Customer,32,Business travel,Business,2072,5,5,5,5,2,2,2,5,2,5,4,2,5,2,160,155,satisfied,7
e20201221,Male,Loyal Customer,29,Personal Travel,Eco,546,0,2,0,4,5,0,5,5,3,2,4,4,4,5,0,0,satisfied,6
e20201222,Male,Loyal Customer,13,Personal Travel,Eco,1452,2,4,2,3,5,2,5,5,2,5,5,5,2,5,2,0,neutral or dissatisfied,8
e20201223,Male,Loyal Customer,16,Personal Travel,Eco,945,3,1,3,3,2,3,2,2,3,1,3,1,4,2,46,59,neutral or dissatisfied,5
e20201224,Female,Loyal Customer,33,Business travel,Business,1262,3,3,2,3,4,4,4,5,3,5,5,4,3,4,232,219,satisfied,2
e20201225,Male,disloyal Customer,35,Business travel,Eco Plus,1947,2,2,2,3,5,2,2,5,4,5,4,3,3,5,8,13,neutral or dissatisfied,9
e20201226,Male,Loyal Customer,66,Business travel,Eco Plus,192,2,2,4,2,2,2,2,2,2,5,3,1,3,2,53,42,neutral or dissatisfied,5
e20201227,Male,Loyal Customer,69,Business travel,Business,2274,2,5,4,5,2,2,3,2,2,2,2,2,2,3,0,0,neutral or dissatisfied,4
e20201228,Female,Loyal Customer,59,Business travel,Business,1444,1,1,1,1,2,5,4,5,5,5,5,3,5,4,11,15,satisfied,6
e20201229,Female,Loyal Customer,29,Business travel,Business,1853,3,3,3,3,3,5,3,3,2,1,3,3,5,3,0,0,satisfied,3
e20201230,Female,disloyal Customer,25,Business travel,Eco,353,1,3,1,3,5,1,5,5,3,1,3,2,3,5,0,0,neutral or dissatisfied,2
e20201231,Female,Loyal Customer,60,Personal Travel,Eco Plus,214,2,5,2,1,4,5,4,3,3,2,3,3,3,4,0,0,neutral or dissatisfied,3
e20201232,Male,Loyal Customer,46,Personal Travel,Eco,687,4,4,4,4,2,4,2,2,3,3,5,5,5,2,22,12,neutral or dissatisfied,5
e20201233,Female,Loyal Customer,43,Personal Travel,Eco Plus,1592,3,5,3,2,5,3,5,1,1,3,1,4,1,3,4,34,neutral or dissatisfied,7
e20201234,Female,Loyal Customer,61,Personal Travel,Eco,719,2,5,1,3,1,2,2,4,4,1,4,2,4,4,0,0,neutral or dissatisfied,5
e20201235,Male,Loyal Customer,60,Personal Travel,Eco,1609,3,5,3,4,3,3,3,3,4,5,4,5,4,3,80,82,neutral or dissatisfied,7
e20201236,Male,Loyal Customer,41,Personal Travel,Eco,967,3,4,3,3,4,3,4,4,4,2,3,1,3,4,12,8,neutral or dissatisfied,4
e20201237,Male,Loyal Customer,33,Business travel,Business,3988,1,1,2,1,5,5,5,5,5,5,5,3,4,5,0,0,satisfied,8
e20201238,Female,Loyal Customer,59,Personal Travel,Eco,868,4,4,4,2,4,5,5,1,1,4,1,2,1,3,7,0,satisfied,4
e20201239,Male,Loyal Customer,58,Business travel,Business,1885,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0,satisfied,4
e20201240,Female,Loyal Customer,11,Personal Travel,Eco,2378,2,5,2,5,1,2,4,1,5,4,5,5,3,1,0,0,neutral or dissatisfied,1
e20201241,Female,disloyal Customer,62,Business travel,Business,449,4,4,4,1,2,4,2,2,3,5,5,4,5,2,2,1,neutral or dissatisfied,9
e20201242,Male,Loyal Customer,65,Personal Travel,Eco,835,4,3,4,4,5,4,5,5,1,1,3,2,3,5,0,0,neutral or dissatisfied,5
e20201243,Male,Loyal Customer,44,Personal Travel,Eco,601,1,4,1,5,4,1,4,4,1,1,1,1,5,4,1,0,neutral or dissatisfied,8
e20201244,Female,Loyal Customer,45,Business travel,Business,3597,4,4,4,4,3,4,5,2,2,2,2,3,2,4,22,11,satisfied,7
e20201245,Female,Loyal Customer,55,Business travel,Eco,1195,3,1,1,1,3,5,5,3,3,3,3,4,3,1,0,0,satisfied,9
e20201246,Male,Loyal Customer,67,Personal Travel,Eco,507,2,5,2,3,1,2,1,1,3,5,5,5,4,1,38,37,neutral or dissatisfied,6
e20201247,Female,Loyal Customer,22,Business travel,Business,3152,1,4,4,4,1,1,1,1,4,3,3,1,3,1,46,46,neutral or dissatisfied,3
e20201248,Male,Loyal Customer,55,Personal Travel,Eco,347,1,4,1,4,5,1,5,5,4,5,4,3,4,5,0,0,neutral or dissatisfied,1
e20201249,Male,Loyal Customer,57,Business travel,Business,3743,2,2,2,2,3,5,4,5,5,5,5,5,5,4,2,0,satisfied,2
e20201250,Female,Loyal Customer,51,Business travel,Eco,337,1,5,5,5,2,4,3,1,1,1,1,2,1,2,90,87,neutral or dissatisfied,1
e20201251,Female,Loyal Customer,55,Personal Travel,Eco,957,3,5,3,2,2,5,4,3,3,3,3,3,3,4,41,39,neutral or dissatisfied,4
e20201252,Female,Loyal Customer,50,Business travel,Business,3710,4,4,4,4,3,4,3,4,4,4,4,1,4,4,0,0,neutral or dissatisfied,2
e20201253,Female,Loyal Customer,36,Business travel,Business,3964,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,1,satisfied,4
e20201254,Male,Loyal Customer,26,Personal Travel,Eco,483,3,1,3,3,3,3,3,3,1,2,2,2,4,3,5,4,neutral or dissatisfied,2
e20201255,Female,Loyal Customer,69,Personal Travel,Eco,427,2,4,2,4,5,3,4,1,1,2,1,2,1,1,0,0,neutral or dissatisfied,3
e20201256,Female,Loyal Customer,66,Personal Travel,Eco,346,3,5,3,2,4,5,5,1,1,3,1,4,1,5,1,0,neutral or dissatisfied,7
e20201257,Female,Loyal Customer,38,Business travel,Business,1337,3,4,4,4,1,4,4,3,3,4,3,1,3,3,44,35,neutral or dissatisfied,9
e20201258,Female,disloyal Customer,40,Business travel,Business,156,3,2,2,2,4,2,5,4,4,2,3,4,1,4,0,0,neutral or dissatisfied,3
e20201259,Female,Loyal Customer,51,Business travel,Business,2486,4,4,5,4,4,4,5,4,4,4,4,4,4,5,0,0,satisfied,8
e20201260,Female,disloyal Customer,23,Business travel,Eco,164,3,1,3,2,2,3,2,2,2,1,2,1,1,2,36,40,neutral or dissatisfied,7
e20201261,Male,Loyal Customer,7,Personal Travel,Eco,2677,4,1,4,3,4,3,4,4,1,3,3,4,1,4,0,0,neutral or dissatisfied,3
e20201262,Female,disloyal Customer,39,Business travel,Business,590,3,3,3,2,5,3,3,5,3,5,5,3,5,5,0,3,neutral or dissatisfied,7
e20201263,Male,disloyal Customer,30,Business travel,Eco,843,4,4,4,3,4,3,3,3,5,3,2,3,4,3,149,116,neutral or dissatisfied,7
e20201264,Female,disloyal Customer,25,Business travel,Eco,545,4,2,4,3,2,4,2,2,2,2,4,4,3,2,0,5,neutral or dissatisfied,6
e20201265,Female,disloyal Customer,26,Business travel,Eco,459,4,4,5,4,5,2,4,2,3,2,4,4,4,4,412,459,satisfied,7
e20201266,Female,Loyal Customer,50,Personal Travel,Eco,1460,1,5,1,1,3,5,5,2,2,1,2,4,2,3,21,0,neutral or dissatisfied,2
e20201267,Male,Loyal Customer,52,Business travel,Business,3448,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0,satisfied,3
e20201268,Male,Loyal Customer,51,Business travel,Business,3466,2,2,2,2,3,4,4,4,4,4,4,3,4,5,30,31,satisfied,4
e20201269,Male,Loyal Customer,39,Business travel,Business,1180,5,5,5,5,2,4,4,5,5,5,5,4,5,3,14,2,satisfied,9
e20201270,Female,Loyal Customer,24,Business travel,Business,3931,3,3,3,3,3,4,3,3,1,3,5,4,4,3,0,0,satisfied,1
e20201271,Female,Loyal Customer,42,Business travel,Business,2381,0,0,0,2,4,4,4,2,2,2,2,3,2,5,0,0,satisfied,6
e20201272,Male,Loyal Customer,54,Business travel,Eco,366,3,4,4,4,3,3,3,3,1,2,4,3,4,3,0,0,neutral or dissatisfied,4
e20201273,Female,disloyal Customer,26,Business travel,Business,251,1,5,1,4,5,1,3,5,3,2,4,5,5,5,5,4,neutral or dissatisfied,3
e20201274,Female,Loyal Customer,29,Personal Travel,Eco,602,3,4,3,4,2,3,2,2,3,2,5,4,4,2,7,10,neutral or dissatisfied,2
e20201275,Male,Loyal Customer,45,Business travel,Business,488,3,3,3,3,4,2,2,5,5,5,5,2,5,5,70,89,satisfied,9
e20201276,Male,Loyal Customer,45,Business travel,Business,2788,0,0,0,1,2,5,4,2,2,2,2,3,2,5,39,33,satisfied,6
e20201277,Female,Loyal Customer,62,Personal Travel,Eco,577,3,5,3,3,3,4,4,2,2,3,4,3,2,3,9,13,neutral or dissatisfied,3
e20201278,Male,disloyal Customer,20,Business travel,Eco,846,3,3,3,2,2,3,2,2,1,4,2,1,3,2,15,41,neutral or dissatisfied,7
e20201279,Male,Loyal Customer,48,Personal Travel,Eco,787,2,4,2,3,3,2,3,3,3,3,4,5,5,3,8,11,neutral or dissatisfied,5
e20201280,Female,Loyal Customer,52,Business travel,Business,296,3,3,4,3,4,5,5,5,5,5,5,3,5,4,25,23,satisfied,2
e20201281,Male,Loyal Customer,25,Personal Travel,Eco,1747,4,1,4,3,1,4,1,1,3,1,2,1,3,1,0,0,neutral or dissatisfied,6
e20201282,Female,Loyal Customer,59,Business travel,Business,2490,5,5,5,5,5,4,4,4,4,4,4,3,4,5,64,53,satisfied,1
e20201283,Male,Loyal Customer,25,Business travel,Business,2701,2,2,2,2,3,3,3,3,5,5,4,2,5,3,0,0,satisfied,7
e20201284,Male,Loyal Customer,62,Personal Travel,Eco,192,2,2,2,4,1,2,1,1,2,2,3,3,3,1,0,0,neutral or dissatisfied,5
e20201285,Female,Loyal Customer,18,Business travel,Business,2611,3,3,1,3,4,4,4,4,5,3,3,3,5,4,0,0,satisfied,5
e20201286,Male,Loyal Customer,39,Business travel,Eco,422,4,2,2,2,4,4,4,4,1,3,5,3,1,4,0,0,satisfied,4
e20201287,Male,Loyal Customer,39,Business travel,Business,306,3,2,3,2,5,4,4,3,3,3,3,4,3,2,42,28,neutral or dissatisfied,7
e20201288,Female,Loyal Customer,67,Personal Travel,Eco,296,2,4,5,2,4,5,5,2,2,5,2,5,2,4,40,49,neutral or dissatisfied,6
e20201289,Male,disloyal Customer,25,Business travel,Business,591,5,5,5,2,5,5,5,5,5,3,4,3,5,5,1,0,satisfied,3
e20201290,Male,Loyal Customer,62,Business travel,Business,1475,4,2,2,2,4,3,2,4,4,4,4,2,4,4,0,15,neutral or dissatisfied,9
e20201291,Female,Loyal Customer,50,Personal Travel,Eco,448,1,4,5,3,4,5,4,5,5,5,5,4,5,3,69,54,neutral or dissatisfied,2
e20201292,Female,disloyal Customer,64,Business travel,Business,312,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0,satisfied,6
e20201293,Female,Loyal Customer,67,Personal Travel,Eco,1947,1,4,1,3,4,4,5,1,1,1,1,3,1,4,0,0,neutral or dissatisfied,8
e20201294,Female,Loyal Customer,49,Business travel,Business,3235,4,4,4,4,5,4,4,3,3,4,3,4,3,3,0,0,satisfied,2
e20201295,Male,Loyal Customer,47,Business travel,Business,2432,2,2,2,2,2,4,3,2,2,2,2,3,2,4,0,0,neutral or dissatisfied,5
e20201296,Female,Loyal Customer,32,Business travel,Business,1303,5,5,5,5,5,5,5,5,5,2,4,4,5,5,0,0,satisfied,4
e20201297,Male,disloyal Customer,64,Business travel,Eco,315,4,3,4,4,5,4,4,5,4,5,3,2,3,5,0,24,neutral or dissatisfied,7
e20201298,Female,Loyal Customer,57,Business travel,Business,2183,2,2,4,2,2,4,5,4,4,4,5,3,4,5,16,11,satisfied,6
e20201299,Female,disloyal Customer,17,Business travel,Eco Plus,258,1,0,1,4,4,1,4,4,2,2,4,4,4,4,0,0,neutral or dissatisfied,8
e20201300,Male,disloyal Customer,24,Business travel,Eco,761,3,3,3,5,1,3,1,1,4,3,4,3,4,1,7,12,neutral or dissatisfied,8
e20201301,Female,Loyal Customer,21,Personal Travel,Eco,937,4,4,4,2,4,4,4,2,2,3,3,4,1,4,185,175,neutral or dissatisfied,1
e20201302,Female,Loyal Customer,56,Personal Travel,Eco,1157,3,4,3,3,4,5,5,1,1,3,1,5,1,3,0,0,neutral or dissatisfied,5
e20201303,Male,Loyal Customer,25,Business travel,Business,1747,1,1,1,1,4,4,4,4,5,3,4,5,5,4,0,2,satisfied,3
e20201304,Female,Loyal Customer,14,Personal Travel,Eco,308,4,4,4,2,2,4,2,2,3,2,4,4,5,2,2,0,neutral or dissatisfied,5
e20201305,Male,Loyal Customer,64,Personal Travel,Eco,214,4,3,4,4,5,4,5,5,3,1,3,1,3,5,0,4,neutral or dissatisfied,5
e20201306,Male,Loyal Customer,34,Business travel,Business,2164,4,4,4,4,1,1,2,2,2,2,2,1,2,4,0,6,satisfied,6
e20201307,Male,Loyal Customer,10,Business travel,Business,1024,2,2,2,2,4,4,4,4,1,2,4,1,3,4,0,0,satisfied,2
e20201308,Female,Loyal Customer,56,Personal Travel,Eco,1670,2,3,2,3,3,3,4,4,4,2,4,1,4,2,1,0,neutral or dissatisfied,9
e20201309,Female,disloyal Customer,26,Business travel,Business,386,5,4,5,5,1,5,1,1,3,3,4,4,5,1,5,4,satisfied,9
e20201310,Male,Loyal Customer,42,Personal Travel,Eco,224,3,4,0,2,2,0,2,2,3,5,4,5,4,2,0,0,neutral or dissatisfied,1
e20201311,Female,disloyal Customer,34,Business travel,Eco,458,2,3,2,4,5,2,5,5,4,4,4,2,3,5,35,31,neutral or dissatisfied,5
e20201312,Female,Loyal Customer,55,Business travel,Business,895,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0,satisfied,6
e20201313,Female,Loyal Customer,52,Personal Travel,Eco,1390,1,4,1,1,2,4,2,3,3,1,3,5,3,1,0,0,neutral or dissatisfied,4
e20201314,Female,Loyal Customer,51,Personal Travel,Eco,409,3,5,3,3,3,5,5,3,3,3,5,5,3,4,70,68,neutral or dissatisfied,5
e20201315,Male,disloyal Customer,25,Business travel,Eco,320,2,5,2,4,2,2,2,2,4,4,5,5,3,2,0,0,neutral or dissatisfied,3
e20201316,Male,Loyal Customer,55,Business travel,Business,2607,5,5,5,5,4,4,4,1,5,3,1,4,3,4,0,0,satisfied,8
e20201317,Female,Loyal Customer,35,Personal Travel,Eco,1197,4,4,4,4,2,4,2,2,4,2,4,5,5,2,0,0,neutral or dissatisfied,1
e20201318,Female,disloyal Customer,55,Business travel,Eco,468,4,0,4,2,1,4,1,1,5,1,5,4,1,1,0,0,neutral or dissatisfied,2
e20201319,Male,Loyal Customer,11,Business travel,Business,622,2,5,5,5,2,1,2,2,1,4,3,4,3,2,21,19,neutral or dissatisfied,5
e20201320,Female,Loyal Customer,21,Personal Travel,Eco,588,1,5,1,2,4,1,4,4,4,1,1,4,3,4,0,0,neutral or dissatisfied,8
e20201321,Male,Loyal Customer,63,Business travel,Eco Plus,236,5,2,2,2,5,5,5,5,2,1,4,5,1,5,0,0,satisfied,8
e20201322,Male,disloyal Customer,28,Business travel,Business,405,5,5,5,1,3,5,3,3,5,4,5,3,4,3,14,11,satisfied,3
e20201323,Male,Loyal Customer,49,Personal Travel,Eco,160,1,1,1,3,5,1,5,5,2,3,3,1,3,5,4,6,neutral or dissatisfied,3
e20201324,Male,Loyal Customer,54,Personal Travel,Eco,349,1,5,1,2,4,1,4,4,3,3,5,3,5,4,0,0,neutral or dissatisfied,5
e20201325,Male,Loyal Customer,39,Personal Travel,Eco,936,3,2,3,4,5,3,5,5,3,5,4,2,3,5,0,8,neutral or dissatisfied,3
e20201326,Female,disloyal Customer,42,Business travel,Business,337,2,2,2,3,2,2,2,2,5,4,4,5,4,2,0,25,neutral or dissatisfied,7
e20201327,Male,Loyal Customer,50,Business travel,Business,3550,5,5,5,5,2,5,4,4,4,4,4,5,4,5,0,0,satisfied,2
e20201328,Female,disloyal Customer,26,Business travel,Eco,972,2,2,2,2,4,2,4,4,4,1,3,3,3,4,0,0,neutral or dissatisfied,9
e20201329,Male,Loyal Customer,17,Personal Travel,Eco Plus,302,3,5,3,3,4,3,4,4,4,4,3,4,3,4,0,0,neutral or dissatisfied,2
e20201330,Male,Loyal Customer,60,Business travel,Business,3159,2,2,1,2,5,5,4,3,3,4,3,4,3,5,0,0,satisfied,2
e20201331,Female,Loyal Customer,59,Business travel,Eco,1706,2,3,3,3,3,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied,7
e20201332,Male,Loyal Customer,59,Personal Travel,Eco,325,3,2,3,3,3,3,3,3,2,4,3,4,3,3,0,0,neutral or dissatisfied,3
e20201333,Male,disloyal Customer,8,Business travel,Eco,1023,1,1,1,3,1,1,1,1,1,1,3,1,3,1,0,0,neutral or dissatisfied,5
e20201334,Female,Loyal Customer,61,Business travel,Eco,787,1,2,4,2,5,3,3,1,1,1,1,4,1,1,0,0,neutral or dissatisfied,6
